userID	movieID	tagID	date_day	date_month	date_year	date_hour	date_minute	date_second
23388	4641	5059	13	2	2007	6	21	29
23388	4641	5834	13	2	2007	6	21	15
23388	4642	396	14	2	2007	6	30	36
23388	4642	1382	14	2	2007	6	30	15
23388	4642	1706	14	2	2007	6	30	12
23388	4642	2513	14	2	2007	6	30	29
23388	4642	4731	14	2	2007	6	30	56
23388	4642	8941	14	2	2007	6	30	46
23388	4642	11729	3	3	2007	1	14	34
23388	4642	11945	3	3	2007	1	14	13
23388	4642	15058	3	3	2007	1	14	21
23388	4642	15071	3	3	2007	1	14	47
23388	4649	360	14	2	2007	8	45	12
23388	4649	1511	14	2	2007	8	44	59
23388	4649	1932	14	2	2007	8	45	16
23388	4649	4282	14	2	2007	8	45	4
23388	4649	4747	14	2	2007	8	44	51
23388	4649	15059	14	2	2007	8	44	47
23388	4649	15174	14	2	2007	8	44	41
23388	4654	41	16	2	2007	11	34	57
23388	4654	662	16	2	2007	11	34	40
23388	4654	4707	16	2	2007	11	34	45
23388	4658	662	17	2	2007	1	39	33
23388	4658	699	17	2	2007	1	39	49
23388	4658	1065	17	2	2007	1	39	24
23388	4658	1382	17	2	2007	1	39	30
23388	4658	1812	17	2	2007	1	39	45
23388	4658	2538	17	2	2007	1	40	0
23388	4658	4570	17	2	2007	1	39	27
23388	4658	5059	17	2	2007	1	40	5
23388	4658	8891	17	2	2007	1	39	40
23388	4671	396	24	2	2007	6	21	17
23388	4671	1065	24	2	2007	6	21	4
23388	4671	1456	24	2	2007	6	21	25
23388	4671	5230	24	2	2007	6	21	8
23388	4671	8941	24	2	2007	6	21	20
23388	4671	10390	24	2	2007	6	20	59
23388	4687	396	21	2	2007	6	41	48
23388	4687	2597	21	2	2007	6	41	40
23388	4687	11870	21	2	2007	6	41	44
23388	4697	396	2	3	2007	23	36	22
23388	4697	699	2	3	2007	23	36	14
23388	4697	1511	2	3	2007	23	36	30
23388	4697	1706	2	3	2007	23	33	4
23388	4697	15053	2	3	2007	23	32	56
23388	4697	15073	2	3	2007	23	36	18
23388	4697	15110	2	3	2007	23	36	54
23388	4708	2538	26	2	2007	17	32	36
23388	4708	4098	26	2	2007	17	32	47
23388	4708	4746	26	2	2007	17	32	52
23388	4708	5752	26	2	2007	17	32	30
23388	4708	5809	26	2	2007	17	32	41
23388	4708	6542	26	2	2007	17	32	24
23388	4708	8914	26	2	2007	17	32	20
23388	4708	11708	26	2	2007	17	33	12
23388	4708	12295	26	2	2007	17	33	19
23388	4708	15165	26	2	2007	17	33	31
23388	4713	662	26	2	2007	16	8	28
23388	4713	699	26	2	2007	16	8	2
23388	4713	1216	26	2	2007	16	8	20
23388	4713	4746	26	2	2007	16	8	5
23388	4713	7071	26	2	2007	16	8	16
23388	4713	8917	26	2	2007	16	8	13
23388	4713	12307	26	2	2007	16	8	36
23388	4713	15088	26	2	2007	16	7	55
23388	4716	669	11	2	2007	6	33	7
23388	4716	1702	11	2	2007	6	33	12
23388	4716	1812	11	2	2007	6	32	56
23388	4716	2538	11	2	2007	6	32	47
23388	4716	6988	11	2	2007	6	33	17
23388	4716	8891	11	2	2007	6	33	23
23388	4716	10907	11	2	2007	6	33	1
23388	4720	2538	21	2	2007	7	39	23
23388	4720	4534	21	2	2007	7	40	4
23388	4720	4570	21	2	2007	7	39	39
23388	4720	5752	21	2	2007	7	39	45
23388	4720	7071	21	2	2007	7	39	30
23388	4720	8932	21	2	2007	7	39	18
23388	4720	10824	21	2	2007	7	40	9
23388	4754	1065	16	2	2007	7	10	35
23388	4754	2538	16	2	2007	7	10	31
23388	4754	4279	16	2	2007	7	11	1
23388	4754	4570	16	2	2007	7	10	42
23388	4754	5059	16	2	2007	7	10	49
23388	4754	5669	5	3	2007	14	55	34
23388	4754	7071	16	2	2007	7	10	53
23388	4754	11296	26	2	2007	14	53	43
23388	4754	11723	26	2	2007	14	53	23
23388	4754	13186	26	2	2007	14	53	55
23388	4775	1435	14	2	2007	9	51	4
23388	4775	1706	14	2	2007	9	51	12
23388	4775	2513	14	2	2007	9	50	54
23388	4775	4365	14	2	2007	9	51	9
23388	4775	4521	14	2	2007	9	50	47
23388	4775	11535	14	2	2007	9	50	50
23388	4785	1149	13	2	2007	5	11	17
23388	4785	2538	13	2	2007	5	11	51
23388	4785	4692	13	2	2007	5	11	31
23388	4785	6367	13	2	2007	5	11	43
23388	4785	7782	13	2	2007	5	11	39
23388	4785	10824	13	2	2007	5	11	27
23388	4785	12141	13	2	2007	5	11	20
23388	4794	662	26	2	2007	17	39	48
23388	4794	699	26	2	2007	17	40	2
23388	4794	1065	26	2	2007	17	40	6
23388	4794	1382	26	2	2007	17	39	38
23388	4794	1812	26	2	2007	17	39	55
23388	4794	2538	26	2	2007	17	39	51
23388	4794	4521	26	2	2007	17	39	41
23388	4794	6806	26	2	2007	17	40	36
23388	4794	8891	26	2	2007	17	40	23
23388	4794	8910	26	2	2007	17	40	47
23388	4794	8917	26	2	2007	17	40	17
23388	4794	15052	26	2	2007	17	40	58
23388	4794	15053	26	2	2007	17	40	13
23388	4794	15077	26	2	2007	17	40	32
23388	4798	528	25	2	2007	1	50	47
23388	4798	2134	25	2	2007	1	50	39
23388	4798	4924	25	2	2007	1	50	35
23388	4798	6542	25	2	2007	1	50	23
23388	4798	8941	25	2	2007	1	50	29
23388	4798	15045	25	2	2007	1	50	27
23388	4826	662	14	2	2007	6	59	4
23388	4826	1065	14	2	2007	6	59	28
23388	4826	1149	14	2	2007	6	59	22
23388	4826	4707	14	2	2007	6	59	12
23388	4826	7782	14	2	2007	6	59	1
23388	4826	11344	14	2	2007	6	59	7
23388	4833	2538	17	2	2007	4	57	33
23388	4833	4491	17	2	2007	4	57	29
23388	4833	4570	17	2	2007	4	57	15
23388	4833	6988	17	2	2007	4	57	18
23388	4833	8932	17	2	2007	4	57	22
23388	4847	662	26	2	2007	13	35	29
23388	4847	1149	26	2	2007	13	34	52
23388	4847	1153	26	2	2007	13	35	9
23388	4847	4279	26	2	2007	13	35	25
23388	4847	4692	26	2	2007	13	34	55
23388	4847	4707	26	2	2007	13	35	6
23388	4847	8935	26	2	2007	13	34	49
23388	4847	10907	26	2	2007	13	34	59
23388	4847	11348	26	2	2007	13	35	20
23388	4847	15138	26	2	2007	13	35	13
23388	4848	669	17	2	2007	8	47	57
23388	4848	1382	17	2	2007	8	48	38
23388	4848	4570	17	2	2007	8	48	28
23388	4848	4746	17	2	2007	8	48	7
23388	4848	5059	17	2	2007	8	48	1
23388	4848	8917	17	2	2007	8	48	16
23388	4848	8932	17	2	2007	8	48	24
23388	4855	662	25	2	2007	8	57	52
23388	4855	1065	25	2	2007	8	57	39
23388	4855	4707	25	2	2007	8	57	42
23388	4855	6367	25	2	2007	8	57	36
23388	4855	7782	25	2	2007	8	57	49
23388	4855	8891	25	2	2007	8	57	33
23388	4855	11348	25	2	2007	8	57	55
23388	4873	266	3	3	2007	2	10	32
23388	4873	396	24	2	2007	8	5	0
23388	4873	669	24	2	2007	8	5	4
23388	4873	1382	24	2	2007	8	4	56
23388	4873	1812	24	2	2007	8	4	47
23388	4873	4356	3	3	2007	2	10	50
23388	4873	6542	24	2	2007	8	4	38
23388	4873	8914	24	2	2007	8	4	43
23388	4873	10869	3	3	2007	2	10	41
23388	4873	12083	3	3	2007	2	10	37
23388	4873	12368	3	3	2007	2	10	58
23388	4878	266	6	3	2007	15	9	13
23388	4878	396	6	3	2007	15	8	26
23388	4878	669	6	3	2007	15	8	48
23388	4878	1382	6	3	2007	15	8	34
23388	4878	4746	6	3	2007	15	8	30
23388	4878	5059	6	3	2007	15	8	54
23388	4878	5189	6	3	2007	15	9	31
23388	4878	7071	6	3	2007	15	8	38
23388	4878	8935	6	3	2007	15	8	59
23388	4888	662	17	2	2007	5	1	14
23388	4888	1153	17	2	2007	5	0	45
23388	4888	5752	17	2	2007	5	0	53
23388	4888	6542	17	2	2007	5	0	56
23388	4888	8935	17	2	2007	5	1	18
23388	4888	15138	17	2	2007	5	1	23
23388	4903	1149	21	2	2007	10	49	40
23388	4903	1153	21	2	2007	10	49	50
23388	4903	1159	21	2	2007	10	49	25
23388	4903	6988	21	2	2007	10	49	21
23388	4903	7071	21	2	2007	10	49	54
23388	4903	8932	21	2	2007	10	49	29
23388	4903	10824	21	2	2007	10	49	37
23388	4914	360	26	2	2007	15	34	26
23388	4914	396	26	2	2007	15	34	11
23388	4914	528	26	2	2007	15	34	1
23388	4914	2134	26	2	2007	15	34	15
23388	4914	4692	26	2	2007	15	34	21
23388	4914	5834	26	2	2007	15	33	2
23388	4914	15157	26	2	2007	15	34	44
23388	4927	669	24	2	2007	4	20	57
23388	4927	699	24	2	2007	4	21	12
23388	4927	1065	24	2	2007	4	20	53
23388	4927	1159	24	2	2007	4	21	22
23388	4927	4746	24	2	2007	4	21	0
23388	4927	5059	24	2	2007	4	21	8
23388	4927	8932	24	2	2007	4	21	27
23388	4928	360	10	2	2007	23	45	20
23388	4928	669	10	2	2007	23	45	32
23388	4928	1382	10	2	2007	23	45	44
23388	4928	2597	10	2	2007	23	45	52
23388	4928	4692	10	2	2007	23	46	2
23388	4928	5834	10	2	2007	23	45	39
23388	4928	11128	3	3	2007	2	59	5
23388	4928	11477	10	2	2007	23	45	26
23388	4928	12320	3	3	2007	2	59	10
23388	4970	41	16	2	2007	7	40	8
23388	4970	360	16	2	2007	7	39	58
23388	4970	4692	16	2	2007	7	40	2
23388	4970	8941	16	2	2007	7	40	11
23388	4973	266	8	3	2007	18	38	33
23388	4973	396	17	2	2007	8	54	35
23388	4973	1382	17	2	2007	8	54	21
23388	4973	1440	17	2	2007	8	54	46
23388	4973	2597	17	2	2007	8	54	54
23388	4973	4496	17	2	2007	8	54	25
23388	4973	4924	17	2	2007	8	54	31
23388	4973	11107	8	3	2007	18	39	6
23388	4973	11477	17	2	2007	8	54	17
23388	4973	15097	8	3	2007	18	38	46
23388	4973	15106	8	3	2007	18	38	42
23388	4979	396	17	2	2007	7	21	47
23388	4979	528	17	2	2007	7	21	29
23388	4979	1382	17	2	2007	7	21	34
23388	4979	2134	17	2	2007	7	22	6
23388	4979	4464	17	2	2007	7	21	58
23388	4979	5834	17	2	2007	7	21	50
23388	4979	8914	17	2	2007	7	21	38
23388	4993	1382	21	2	2007	6	47	13
23388	4993	1435	21	2	2007	6	46	58
23388	4993	2538	21	2	2007	6	47	17
23388	4993	4342	27	2	2007	15	45	15
23388	4993	4521	21	2	2007	6	46	55
23388	4993	10393	27	2	2007	15	45	31
23388	4993	11344	21	2	2007	6	47	8
23388	4993	11477	21	2	2007	6	46	50
23388	4998	662	25	2	2007	1	38	46
23388	4998	4707	25	2	2007	1	38	44
23388	4998	7782	25	2	2007	1	38	49
23388	4998	8935	25	2	2007	1	38	40
23388	4998	10390	25	2	2007	1	39	0
23388	5013	528	21	2	2007	8	3	15
23388	5013	2134	21	2	2007	8	3	47
23388	5013	2538	21	2	2007	8	3	44
23388	5013	6542	21	2	2007	8	3	32
23388	5013	8914	21	2	2007	8	3	51
23388	5013	8935	21	2	2007	8	3	21
23388	5013	12164	21	2	2007	8	3	28
23388	5026	699	20	2	2007	6	35	40
23388	5026	1373	20	2	2007	6	37	12
23388	5026	1382	20	2	2007	6	35	47
23388	5026	2538	20	2	2007	6	35	33
23388	5026	4521	20	2	2007	6	37	9
23388	5026	8891	20	2	2007	6	36	53
23388	5026	8917	20	2	2007	6	35	37
23388	5056	1065	13	2	2007	1	2	28
23388	5056	1382	13	2	2007	1	2	23
23388	5056	1582	13	2	2007	1	2	57
23388	5056	1812	13	2	2007	1	2	36
23388	5056	2538	13	2	2007	1	2	49
23388	5056	5059	13	2	2007	1	3	2
23388	5056	8932	13	2	2007	1	2	41
23388	5056	12331	3	3	2007	2	53	47
23388	5060	360	21	2	2007	6	21	46
23388	5060	396	21	2	2007	6	22	7
23388	5060	4363	6	3	2007	21	59	19
23388	5060	4747	21	2	2007	6	21	43
23388	5060	6542	21	2	2007	6	21	57
23388	5060	8935	21	2	2007	6	21	36
23388	5060	8941	21	2	2007	6	22	0
23388	5060	11708	6	3	2007	21	59	14
23388	5060	12030	6	3	2007	21	59	30
23388	5060	12221	6	3	2007	21	59	4
23388	5060	15138	21	2	2007	6	22	17
23388	5068	1149	25	2	2007	9	9	33
23388	5068	1582	25	2	2007	9	10	34
23388	5068	4731	25	2	2007	9	10	19
23388	5068	5230	25	2	2007	9	9	51
23388	5068	5556	25	2	2007	9	10	10
23388	5068	7782	25	2	2007	9	9	41
23388	5088	1731	20	3	2007	23	16	49
23388	5088	4282	20	3	2007	23	16	53
23388	5088	4747	20	3	2007	23	16	56
23388	5088	6542	20	3	2007	23	17	8
23388	5088	7697	20	3	2007	23	17	5
23388	5088	8941	20	3	2007	23	17	17
23388	5088	15056	20	3	2007	23	17	26
23388	5088	15179	20	3	2007	23	17	32
23388	5105	669	17	2	2007	8	37	48
23388	5105	699	17	2	2007	8	37	37
23388	5105	1357	17	2	2007	8	37	57
23388	5105	2538	17	2	2007	8	37	33
23388	5105	6806	5	3	2007	15	39	26
23388	5105	6988	17	2	2007	8	37	53
23388	5105	7709	5	3	2007	15	40	57
23388	5105	8932	17	2	2007	8	37	40
23388	5105	11241	5	3	2007	15	41	5
23388	5119	662	17	2	2007	4	52	21
23388	5119	2538	17	2	2007	4	51	49
23388	5119	4356	3	3	2007	1	28	13
23388	5119	4731	17	2	2007	4	52	18
23388	5119	7388	3	3	2007	1	28	21
23388	5119	7468	3	3	2007	1	28	37
23388	5119	8935	17	2	2007	4	51	55
23388	5119	10824	17	2	2007	4	51	52
23388	5119	10907	17	2	2007	4	52	4
23388	5119	12320	3	3	2007	1	28	41
23388	5119	15138	17	2	2007	4	52	11
23388	5121	360	16	2	2007	23	54	38
23388	5121	1159	16	2	2007	23	53	58
23388	5121	2513	16	2	2007	23	54	13
23388	5121	4496	16	2	2007	23	54	31
23388	5121	5834	16	2	2007	23	54	17
23388	5121	8941	16	2	2007	23	54	24
23388	5121	11448	16	2	2007	23	54	4
23388	5142	360	22	2	2007	12	22	29
23388	5142	1932	22	2	2007	12	22	12
23388	5142	8935	22	2	2007	12	22	19
23388	5142	8941	22	2	2007	12	22	22
23388	5145	360	22	2	2007	12	23	48
23388	5145	4282	22	2	2007	12	23	33
23388	5145	4692	22	2	2007	12	23	30
23388	5145	5834	22	2	2007	12	23	36
23388	5145	8941	22	2	2007	12	23	44
23388	5147	669	16	2	2007	11	29	25
23388	5147	1582	16	2	2007	11	29	20
23388	5147	1702	16	2	2007	11	29	11
23388	5147	4464	16	2	2007	11	29	38
23388	5147	5230	16	2	2007	11	29	34
23388	5147	5865	16	2	2007	11	29	4
23388	5147	11448	16	2	2007	11	29	0
23388	5165	662	17	2	2007	21	33	40
23388	5165	699	17	2	2007	21	33	44
23388	5165	1065	17	2	2007	21	33	56
23388	5165	2538	17	2	2007	21	33	52
23388	5165	6367	17	2	2007	21	34	5
23388	5165	12307	26	2	2007	16	6	58
23388	5165	15053	17	2	2007	21	34	9
23388	5198	4707	12	2	2007	8	28	20
23388	5198	5809	12	2	2007	8	28	13
23388	5198	6367	12	2	2007	8	28	4
23388	5198	7782	12	2	2007	8	27	21
23388	5198	8917	12	2	2007	8	28	42
23388	5198	10906	12	2	2007	8	27	14
23388	5198	15073	12	2	2007	8	28	31
23388	5225	41	17	2	2007	21	16	25
23388	5225	528	17	2	2007	21	16	53
23388	5225	2513	17	2	2007	21	17	8
23388	5225	4282	17	2	2007	21	16	58
23388	5225	5230	17	2	2007	21	16	38
23388	5225	15160	17	2	2007	21	16	30
23388	5258	1159	22	2	2007	12	20	30
23388	5258	1702	22	2	2007	12	20	27
23388	5258	4491	22	2	2007	12	20	42
23388	5258	4577	22	2	2007	12	21	0
23388	5258	5865	22	2	2007	12	20	23
23388	5258	15059	22	2	2007	12	20	50
23388	5291	662	21	2	2007	8	59	19
23388	5291	1149	21	2	2007	8	59	1
23388	5291	1382	21	2	2007	8	59	10
23388	5291	1812	21	2	2007	8	59	27
23388	5291	5059	21	2	2007	8	59	24
23388	5291	8914	21	2	2007	8	59	6
23388	5291	11348	21	2	2007	8	59	38
23388	5297	360	9	3	2007	5	57	23
23388	5297	528	9	3	2007	5	57	30
23388	5297	1382	9	3	2007	5	57	50
23388	5297	4692	9	3	2007	5	57	46
23388	5297	6542	9	3	2007	5	57	38
23388	5297	7695	9	3	2007	5	58	26
23388	5297	8941	9	3	2007	5	57	26
23388	5297	15172	9	3	2007	5	58	2
23388	5297	15177	9	3	2007	5	58	18
23388	5304	662	16	2	2007	23	7	15
23388	5304	1149	16	2	2007	23	6	49
23388	5304	7782	16	2	2007	23	6	52
23388	5304	10824	16	2	2007	23	7	11
23388	5304	11870	16	2	2007	23	7	7
23388	5304	15138	16	2	2007	23	7	0
23388	5329	662	8	3	2007	18	18	13
23388	5329	1149	8	3	2007	18	18	5
23388	5329	1382	8	3	2007	18	18	29
23388	5329	1456	8	3	2007	18	18	34
23388	5329	5059	8	3	2007	18	18	18
23388	5329	6676	8	3	2007	18	18	49
23388	5329	11348	8	3	2007	18	18	10
23388	5329	15180	8	3	2007	18	19	0
23388	5333	71	21	2	2007	6	42	39
23388	5333	1382	21	2	2007	6	42	51
23388	5333	2538	21	2	2007	6	42	56
23388	5333	4692	21	2	2007	6	42	35
23388	5333	15103	28	2	2007	8	19	34
23388	5333	15105	28	2	2007	8	19	46
23388	5351	41	17	2	2007	5	37	0
23388	5351	396	17	2	2007	5	36	10
23388	5351	2597	17	2	2007	5	36	20
23388	5351	5865	17	2	2007	5	36	34
23388	5351	10410	17	2	2007	5	36	51
23388	5351	11477	17	2	2007	5	36	40
23388	5373	663	2	3	2007	23	24	16
23388	5373	1153	2	3	2007	23	24	9
23388	5373	4365	2	3	2007	23	24	20
23388	5373	5865	2	3	2007	23	24	29
23388	5373	11732	2	3	2007	23	24	55
23388	5373	12001	2	3	2007	23	24	47
23388	5390	1382	16	2	2007	11	8	59
23388	5390	1412	26	2	2007	15	14	39
23388	5390	1511	16	2	2007	11	9	15
23388	5390	2782	16	2	2007	11	8	48
23388	5390	8941	16	2	2007	11	9	8
23388	5390	11708	26	2	2007	15	14	44
23388	5390	12083	26	2	2007	15	15	14
23388	5390	15045	16	2	2007	11	8	53
23388	5390	15168	26	2	2007	15	15	2
23388	5410	1159	14	2	2007	9	38	50
23388	5410	1582	14	2	2007	9	38	37
23388	5410	2538	14	2	2007	9	38	12
23388	5410	4098	14	2	2007	9	38	30
23388	5410	5230	14	2	2007	9	38	17
23388	5410	5556	14	2	2007	9	38	20
23388	5451	360	17	2	2007	7	37	0
23388	5451	396	17	2	2007	7	36	53
23388	5451	4282	17	2	2007	7	36	56
23388	5451	5834	17	2	2007	7	37	7
23388	5451	8935	17	2	2007	7	37	10
23388	5475	662	16	2	2007	7	12	46
23388	5475	1065	16	2	2007	7	12	56
23388	5475	4707	16	2	2007	7	13	8
23388	5475	10390	16	2	2007	7	12	49
23388	5475	15138	16	2	2007	7	13	0
23388	5488	4534	7	3	2007	6	16	44
23388	5488	10907	7	3	2007	6	16	26
23388	5488	11348	7	3	2007	6	16	40
23388	5489	699	16	2	2007	7	18	6
23388	5489	1373	16	2	2007	7	18	13
23388	5489	2538	16	2	2007	7	17	53
23388	5489	4491	16	2	2007	7	18	0
23388	5489	4521	16	2	2007	7	18	17
23388	5489	4570	16	2	2007	7	17	50
23388	5494	6988	26	2	2007	13	38	48
23388	5494	7782	26	2	2007	13	38	39
23388	5494	8932	26	2	2007	13	38	54
23388	5494	10824	26	2	2007	13	38	45
23388	5494	11870	26	2	2007	13	38	41
23388	5498	1153	16	2	2007	6	44	39
23388	5498	4731	16	2	2007	6	44	43
23388	5498	5230	16	2	2007	6	44	54
23388	5502	662	16	2	2007	23	51	52
23388	5502	1159	16	2	2007	23	51	37
23388	5502	1582	16	2	2007	23	51	56
23388	5502	1702	16	2	2007	23	51	59
23388	5502	4570	16	2	2007	23	51	26
23388	5502	7071	16	2	2007	23	51	45
23388	5604	396	5	3	2007	14	47	10
23388	5604	528	5	3	2007	14	47	5
23388	5604	4282	5	3	2007	14	46	50
23388	5604	5834	5	3	2007	14	47	1
23388	5604	8935	5	3	2007	14	46	46
23388	5604	11708	5	3	2007	14	47	20
23388	5613	396	20	2	2007	8	55	9
23388	5613	1706	20	2	2007	8	54	57
23388	5613	4282	20	2	2007	8	55	5
23388	5613	4747	20	2	2007	8	55	27
23388	5613	11477	20	2	2007	8	55	20
23388	5613	11665	20	2	2007	8	55	24
23388	5618	669	21	2	2007	6	48	34
23388	5618	4342	2	3	2007	23	8	59
23388	5618	4521	21	2	2007	6	48	17
23388	5618	4746	21	2	2007	6	48	39
23388	5618	11344	21	2	2007	6	48	21
23388	5618	11446	2	3	2007	23	8	37
23388	5618	11477	21	2	2007	6	48	13
23388	5618	15181	2	3	2007	23	8	42
23388	5640	662	17	2	2007	1	33	6
23388	5640	1706	17	2	2007	1	33	13
23388	5640	7071	17	2	2007	1	33	9
23388	5649	662	17	2	2007	1	40	55
23388	5649	699	17	2	2007	1	40	41
23388	5649	1382	17	2	2007	1	40	48
23388	5649	4570	17	2	2007	1	40	44
23388	5649	8917	17	2	2007	1	41	4
23388	5649	11193	17	2	2007	1	40	59
23388	5653	396	17	2	2007	23	8	42
23388	5653	662	17	2	2007	23	9	16
23388	5653	2538	17	2	2007	23	8	51
23388	5653	7782	17	2	2007	23	8	47
23388	5653	8891	17	2	2007	23	9	0
23388	5653	8904	17	2	2007	23	9	3
23388	5653	8917	17	2	2007	23	9	7
23388	5673	396	11	2	2007	10	35	3
23388	5673	662	11	2	2007	10	35	29
23388	5673	2513	11	2	2007	10	35	24
23388	5673	2597	11	2	2007	10	35	11
23388	5673	4464	11	2	2007	10	35	18
23388	5690	1149	17	2	2007	7	38	15
23388	5690	2675	3	3	2007	23	27	28
23388	5690	6988	17	2	2007	7	38	24
23388	5690	9148	3	3	2007	23	27	36
23388	5690	10906	17	2	2007	7	38	32
23388	5690	10907	17	2	2007	7	38	20
23388	5690	11448	17	2	2007	7	38	37
23388	5690	15091	3	3	2007	23	28	0
23388	5693	41	11	2	2007	6	22	55
23388	5693	4365	11	2	2007	6	22	50
23388	5693	7782	11	2	2007	6	22	33
23388	5693	11535	11	2	2007	6	22	38
23388	5747	2538	6	3	2007	15	50	14
23388	5747	2584	6	3	2007	15	50	40
23388	5747	4707	6	3	2007	15	49	59
23388	5747	4731	6	3	2007	15	49	56
23388	5747	5230	6	3	2007	15	50	2
23388	5747	6988	6	3	2007	15	49	53
23388	5747	11376	6	3	2007	15	50	45
23388	5770	662	11	2	2007	6	27	20
23388	5770	1065	11	2	2007	6	27	26
23388	5770	5809	11	2	2007	6	27	3
23388	5770	6367	11	2	2007	6	27	16
23388	5770	6676	26	2	2007	17	41	57
23388	5770	8891	11	2	2007	6	27	12
23388	5770	15073	11	2	2007	6	27	8
23388	5770	15116	26	2	2007	17	42	33
23388	5770	15146	26	2	2007	17	42	9
23388	5780	360	14	2	2007	6	9	6
23388	5780	1706	14	2	2007	6	9	14
23388	5780	4282	14	2	2007	6	9	20
23388	5780	8935	14	2	2007	6	9	29
23388	5792	396	7	3	2007	17	37	40
23388	5792	2134	7	3	2007	17	37	24
23388	5792	4282	7	3	2007	17	37	36
23388	5792	4692	7	3	2007	17	37	16
23388	5792	6542	7	3	2007	17	37	19
23388	5792	8935	7	3	2007	17	37	29
23388	5792	15150	7	3	2007	17	38	16
23388	5792	15179	7	3	2007	17	38	2
23388	5797	662	17	2	2007	1	59	40
23388	5797	669	17	2	2007	2	0	1
23388	5797	699	17	2	2007	2	0	5
23388	5797	1382	17	2	2007	1	59	50
23388	5797	2538	17	2	2007	2	0	18
23388	5797	7071	17	2	2007	1	59	46
23388	5797	8891	17	2	2007	1	59	57
23388	5825	528	11	2	2007	0	25	53
23388	5825	2513	11	2	2007	0	25	43
23388	5825	2597	11	2	2007	0	26	7
23388	5825	2782	11	2	2007	0	25	58
23388	5890	396	6	3	2007	22	22	58
23388	5890	4282	6	3	2007	22	23	6
23388	5890	4496	6	3	2007	22	22	53
23388	5890	5230	6	3	2007	22	22	47
23388	5890	6675	6	3	2007	22	23	15
23388	5891	662	11	2	2007	6	38	10
23388	5891	1065	11	2	2007	6	37	46
23388	5891	6367	11	2	2007	6	37	54
23388	5891	7782	11	2	2007	6	37	50
23388	5891	8917	11	2	2007	6	38	6
23388	5891	10906	11	2	2007	6	38	14
23388	5891	10907	11	2	2007	6	37	59
23388	5902	396	3	3	2007	2	25	24
23388	5902	1412	3	3	2007	2	26	8
23388	5902	1812	3	3	2007	2	25	13
23388	5902	4282	3	3	2007	2	25	17
23388	5902	4491	3	3	2007	2	25	27
23388	5902	6277	3	3	2007	2	25	54
23388	5902	8914	3	3	2007	2	25	39
23388	5902	15110	3	3	2007	2	26	3
23388	5902	15168	3	3	2007	2	25	49
23388	5932	1582	16	2	2007	23	5	20
23388	5932	1812	16	2	2007	23	5	29
23388	5932	6542	16	2	2007	23	5	8
23388	5932	8932	16	2	2007	23	5	25
23388	5932	15138	16	2	2007	23	5	12
23388	5937	4098	26	2	2007	11	27	24
23388	5937	4521	26	2	2007	11	27	12
23388	5937	4707	26	2	2007	11	26	59
23388	5937	5230	26	2	2007	11	27	7
23388	5937	6542	26	2	2007	11	27	29
23388	5937	8914	26	2	2007	11	27	15
23388	5937	10390	26	2	2007	11	26	55
23388	5951	669	17	2	2007	5	31	52
23388	5951	1153	17	2	2007	5	32	1
23388	5951	1382	17	2	2007	5	32	25
23388	5951	1702	17	2	2007	5	32	39
23388	5951	5059	17	2	2007	5	31	57
23388	5951	10410	17	2	2007	5	32	15
23388	5951	11870	17	2	2007	5	32	19
23388	5959	662	17	2	2007	4	59	27
23388	5959	1149	17	2	2007	4	59	42
23388	5959	4692	17	2	2007	4	59	31
23388	5959	4707	17	2	2007	4	59	20
23388	5959	6367	17	2	2007	4	59	12
23388	5959	7782	17	2	2007	4	59	9
23388	5959	8891	17	2	2007	4	59	34
23388	5980	662	17	2	2007	1	31	51
23388	5980	699	17	2	2007	1	31	43
23388	5980	1065	17	2	2007	1	31	47
23388	5980	4707	17	2	2007	1	31	59
23388	5980	8891	17	2	2007	1	32	14
23388	5980	8917	17	2	2007	1	32	5
23388	5980	15053	17	2	2007	1	32	18
23388	5995	1582	15	2	2007	9	17	18
23388	5995	4534	15	2	2007	9	17	22
23388	5995	4731	15	2	2007	9	17	2
23388	5995	6988	15	2	2007	9	17	6
23388	5995	8904	15	2	2007	9	17	27
23388	5995	10824	15	2	2007	9	17	10
23388	6001	360	14	2	2007	6	0	24
23388	6001	396	14	2	2007	6	0	53
23388	6001	1065	14	2	2007	6	0	37
23388	6001	1382	14	2	2007	6	0	59
23388	6001	4692	14	2	2007	6	0	16
23388	6001	5834	14	2	2007	6	0	44
23388	6001	8924	3	3	2007	2	27	39
23388	6001	8935	14	2	2007	6	0	33
23388	6001	15056	3	3	2007	2	27	44
23388	6016	1065	14	2	2007	6	45	51
23388	6016	1382	14	2	2007	6	45	22
23388	6016	1435	14	2	2007	6	45	28
23388	6016	4282	14	2	2007	6	45	41
23388	6016	4707	14	2	2007	6	45	33
23388	6016	6367	14	2	2007	6	45	17
23388	6021	1065	21	2	2007	6	25	31
23388	6021	1149	21	2	2007	6	25	23
23388	6021	1216	21	2	2007	6	25	47
23388	6021	1702	21	2	2007	6	25	43
23388	6021	8932	21	2	2007	6	25	27
23388	6023	396	15	2	2007	9	19	22
23388	6023	1382	15	2	2007	9	19	26
23388	6023	2538	15	2	2007	9	19	33
23388	6023	4491	15	2	2007	9	19	55
23388	6023	11448	15	2	2007	9	19	37
23388	6023	15167	2	3	2007	23	27	23
23388	6031	1153	17	2	2007	22	16	51
