movieID	country
5016	USA
5017	USA
5018	USA
5019	USA
5020	Canada
5021	USA
5022	UK
5023	USA
5024	France
5025	USA
5026	France
5027	USA
5028	Taiwan
5029	USA
5030	Australia
5031	USA
5032	USA
5033	USA
5034	UK
5035	USA
5036	USA
5037	USA
5038	USA
5039	USA
5040	USA
5041	Romania
5042	Canada
5043	Taiwan
5044	USA
5045	USA
5046	USA
5047	USA
5048	Canada
5049	USA
5050	Germany
5051	Denmark
5052	Israel
5053	USA
5054	USA
5055	USA
5056	West Germany
5057	USA
5058	West Germany
5059	France
5060	USA
5061	USA
5062	USA
5063	USA
5064	UK
5065	USA
5066	USA
5067	Philippines
5068	China
5069	Japan
5071	Canada
5072	Germany
5073	Italy
5074	USA
5075	Canada
5076	USA
5077	USA
5078	USA
5079	UK
5080	Canada
5081	UK
5082	USA
5083	Canada
5084	USA
5085	USA
5086	USA
5087	France
5088	France
5089	USA
5090	France
5091	France
5092	USA
5093	USA
5094	UK
5095	USA
5096	USA
5097	USA
5098	USA
5099	West Germany
5100	France
5101	USA
5102	USA
5103	USA
5104	Spain
5105	UK
5106	USA
5107	USA
5108	USA
5109	USA
5110	USA
5111	USA
5112	UK
5113	Italy
5114	USA
5115	USA
5116	USA
5117	USA
5118	USA
5119	UK
5120	USA
5121	West Germany
5122	USA
5123	UK
5124	USA
5125	USA
5126	USA
5127	USA
5128	USA
5129	USA
5130	USA
5131	Germany
5132	Italy
5133	USA
5134	UK
5135	India
5136	USA
5137	USA
5138	USA
5139	USA
5140	USA
5141	USA
5142	Czechoslovakia
5143	USA
5144	USA
5145	Czechoslovakia
5146	Japan
5147	Sweden
5148	USA
5149	USA
5150	UK
5151	USA
5152	USA
5153	France
5154	Italy
5155	Philippines
5156	USA
5157	Italy
5158	USA
5159	Australia
5160	USA
5161	USA
5162	USA
5163	Italy
5164	Ireland
5165	Italy
5167	USA
5168	USA
5169	USA
5170	USA
5171	USA
5172	USA
5173	UK
5174	Ireland
5175	UK
5176	USA
5177	USA
5178	USA
5179	USA
5180	UK
5181	USA
5182	UK
5183	USA
5184	USA
5185	USA
5186	USA
5187	USA
5188	USA
5189	USA
5190	USA
5192	USA
5193	USA
5194	Yugoslavia
5195	France
5196	Libya
5197	USA
5198	UK
5199	USA
5200	USA
5201	Italy
5202	France
5203	UK
5204	France
5205	USA
5206	USA
5207	USA
5208	USA
5209	UK
5210	Italy
5211	USA
5212	USA
5213	USA
5214	USA
5215	USA
5216	Spain
5217	USA
5218	USA
5219	UK
5220	USA
5221	France
5222	USA
5223	Belgium
5224	UK
5225	Mexico
5226	USA
5227	Italy
5228	USA
5229	USA
5230	USA
5231	USA
5232	USA
5233	USA
5234	USA
5235	UK
5236	France
5237	USA
5238	USA
5239	UK
5240	Germany
5241	USA
5242	USA
5243	Hong Kong
5244	Japan
5245	Netherlands
5246	USA
5247	USA
5248	USA
5249	Netherlands
5250	USA
5251	Sweden
5252	Soviet Union
5253	USA
5254	USA
5255	USA
5256	USA
5258	USA
5259	USA
5260	Spain
5262	USA
5263	USA
5264	USA
5265	USA
5266	USA
5267	USA
5268	Iceland
5269	Austria
5272	France
5273	UK
5274	USA
5275	USA
5276	USA
5277	Mexico
5278	USA
5279	UK
5280	Germany
5281	Canada
5282	USA
5283	Germany
5284	UK
5285	UK
5286	France
5287	USA
5288	USA
5289	USA
5290	UK
5291	Japan
5292	USA
5293	USA
5294	USA
5295	USA
5296	USA
5297	USA
5298	France
5299	USA
5300	USA
5301	USA
5302	USA
5303	USA
5304	Italy
5305	USA
5306	USA
5307	USA
5308	USA
5309	USA
5310	Yugoslavia
5311	USA
5312	USA
5313	USA
5314	Brazil
5315	USA
5316	UK
5317	France
5318	USA
5319	Argentina
5321	Italy
5322	Canada
5323	USA
5324	USA
5325	USA
5326	USA
5327	France
5328	USA
5329	USA
5331	USA
5332	USA
5333	France
5334	USA
5335	Australia
5336	Soviet Union
5337	USA
5338	USA
5339	USA
5340	USA
5341	USA
5342	USA
5343	USA
5344	USA
5345	USA
5346	USA
5347	USA
5348	USA
5349	USA
5350	UK
5351	Japan
5352	USA
5353	USA
5354	USA
5355	UK
5356	USA
5357	USA
5358	USA
5359	USA
5360	USA
5361	USA
5362	USA
5363	USA
5364	USA
5365	France
5366	USA
5367	UK
5368	Soviet Union
5369	USA
5370	USA
5371	Italy
5372	USA
5373	Soviet Union
5374	USA
5375	USA
5376	USA
5377	UK
5378	USA
5379	USA
5380	UK
5381	UK
5382	USA
5383	UK
5384	USA
5385	USA
5386	USA
5387	USA
5388	USA
5389	USA
5390	USA
5391	USA
5392	USA
5393	USA
5394	USA
5395	Germany
5396	USA
5397	USA
5398	USA
5399	USA
5400	USA
5401	USA
5402	Sweden
5403	USA
5404	UK
5405	USA
5406	USA
5407	France
5408	Japan
5409	USA
5410	USA
5411	UK
5412	USA
5413	Italy
5414	USA
5415	USA
5416	USA
5417	Canada
5418	USA
5419	USA
5420	USA
5421	USA
5422	Italy
5423	UK
5424	USA
5425	Czech Republic
5426	USA
5427	USA
5428	USA
5429	USA
5431	USA
5432	USA
5433	USA
5434	USA
5435	USA
5436	UK
5437	USA
5438	USA
5439	USA
5440	USA
5441	USA
5442	USA
5443	USA
5444	USA
5445	USA
5446	Australia
5447	USA
5448	USA
5449	USA
5450	USA
5451	USA
5452	USA
5453	USA
5454	USA
5455	UK
5456	USA
5457	USA
5458	USA
5459	USA
5460	USA
5461	UK
5462	Australia
5463	UK
5464	USA
5465	Japan
5466	France
5467	UK
5468	USA
5469	USA
5470	UK
5471	USA
5472	USA
5473	West Germany
5474	USA
5475	Canada
5476	USA
5477	Spain
5478	USA
5479	UK
5480	USA
5481	USA
5482	USA
5483	USA
5484	China
5485	USA
5486	USA
5487	USA
5488	West Germany
5489	West Germany
5490	USA
5491	USA
5492	UK
5493	USA
5494	Italy
5495	UK
5496	Italy
5497	USA
5498	Japan
5499	USA
5500	USA
5501	USA
5502	USA
5503	Italy
5504	USA
5505	USA
5506	USA
5507	USA
5508	UK
5509	UK
5510	USA
5511	Germany
5512	Italy
5513	USA
5514	Hong Kong
5515	Sweden
5516	France
5517	France
5518	France
5519	USA
5520	France
5521	USA
5522	UK
5523	USA
5524	USA
5525	Germany
5526	South Korea
5527	USA
5528	USA
5529	Germany
5530	USA
5531	USA
5532	USA
5533	USA
5534	USA
5535	Spain
5537	France
5538	Canada
5539	Canada
5540	USA
5541	USA
5542	Bulgaria
5543	USA
5544	USA
5545	USA
5546	USA
5547	Canada
5548	USA
5549	USA
5550	USA
5551	USA
5552	UK
5553	USA
5554	USA
5555	USA
5556	UK
5557	Germany
5558	USA
5559	Spain
5560	France
5561	USA
5562	USA
5563	USA
5564	USA
5567	UK
5568	USA
5569	USA
5570	Spain
5572	USA
5573	USA
5574	France
5575	France
5576	France
5577	USA
5580	USA
5581	USA
5582	USA
5583	USA
5584	USA
5585	USA
5586	USA
5587	USA
5588	USA
5589	UK
5590	USA
5591	USA
5592	USA
5593	USA
5595	USA
5596	USA
5597	USA
5598	USA
5599	USA
5600	USA
5601	USA
5602	USA
5603	UK
5604	UK
5605	UK
5606	USA
5607	Argentina
5608	Germany
5609	USA
5610	USA
5611	USA
5612	USA
5613	France
5614	Italy
5615	USA
5616	USA
5617	USA
5618	Japan
5619	USA
5620	USA
5621	USA
5622	USA
5623	USA
5624	UK
5625	USA
5626	USA
5627	USA
5628	France
5629	USA
5630	USA
5631	Canada
5632	UK
5633	Germany
5634	USA
5635	USA
5636	USA
5637	USA
5638	Japan
5639	Japan
5640	USA
5641	USA
5642	USA
5643	USA
5644	USA
5645	USA
5646	USA
5647	USA
5648	USA
5649	UK
5650	Canada
5651	USA
5652	USA
5653	Japan
5654	Italy
5655	USA
5656	USA
5657	USA
5658	USA
5659	UK
5660	UK
5661	USA
5662	Canada
5663	USA
5664	USA
5665	USA
5666	USA
5667	USA
5668	USA
5669	Canada
5670	USA
5671	France
5672	Japan
5673	USA
5675	UK
5676	USA
5677	USA
5678	UK
5679	USA
5680	USA
5681	Italy
5682	USA
5683	USA
5684	USA
5685	USA
5686	Russia
5687	South Korea
5688	USA
5689	USA
5690	Japan
5691	USA
5692	USA
5693	USA
5694	USA
5695	UK
5696	USA
5697	Canada
5698	USA
5699	USA
5700	Italy
5701	USA
5702	Canada
5703	USA
5705	USA
5706	USA
5707	USA
5708	UK
5709	USA
5710	Italy
5711	West Germany
5712	USA
5714	USA
5715	USA
5716	USA
5717	Italy
5718	USA
5719	USA
5720	Italy
5721	USA
5722	USA
5723	USA
5724	USA
5725	Poland
5726	USA
5727	USA
5728	USA
5729	USA
5730	USA
5731	USA
5732	UK
5733	UK
5734	USA
5735	USA
5736	USA
5737	USA
5738	Germany
5739	Germany
5740	USA
5741	France
5742	USA
5743	USA
5744	USA
5745	West Germany
5746	USA
5747	Australia
5748	USA
5749	Hong Kong
5750	USA
5751	New Zealand
5752	UK
5753	Sweden
5754	USA
5755	Canada
5756	USA
5759	USA
5760	UK
5761	USA
5762	West Germany
5763	West Germany
5764	USA
5765	USA
5766	USA
5767	Poland
5768	USA
5769	USA
5770	USA
5771	USA
5772	USA
5773	USA
5774	USA
5775	USA
5776	USA
5777	USA
5778	USA
5779	USA
5780	USA
5781	USA
5782	France
5783	USA
5784	USA
5785	USA
5786	USA
5787	USA
5788	UK
5789	Germany
5790	Spain
5791	USA
5792	USA
5793	USA
5794	France
5795	USA
5796	USA
5797	UK
5798	USA
5799	USA
5800	USA
5801	USA
5802	USA
5803	USA
5804	USA
5806	Iran
5807	USA
5808	USA
5809	France
5810	USA
5811	France
5812	USA
5813	France
5814	USA
5815	USA
5816	USA
5817	Canada
5818	Mexico
5819	USA
5820	USA
5821	South Korea
5822	Spain
5823	USA
5824	Germany
5825	UK
5826	USA
5827	USA
5828	USA
5829	Canada
5830	UK
5831	Netherlands
5832	USA
5833	UK
5834	UK
5835	Sweden
5836	USA
5837	USA
5838	France
5839	France
5840	France
5841	USA
5842	France
5843	USA
5844	USA
5845	USA
5846	USA
5847	USA
5848	USA
5849	Italy
5851	USA
5852	USA
5853	Canada
5854	USA
5855	USA
5856	Yugoslavia
5857	USA
5858	France
5859	USA
5860	USA
5861	Italy
5862	USA
5863	USA
5864	USA
5865	Germany
5866	USA
5867	USA
5868	USA
5869	USA
5870	USA
5872	UK
5873	USA
5874	USA
5875	USA
5876	Germany
5878	Spain
5879	USA
5880	UK
5881	Soviet Union
5882	USA
5883	USA
5884	USA
5885	Germany
5886	Netherlands
5887	USA
5888	USA
5889	Soviet Union
5890	Norway
5891	USA
5892	USA
5893	UK
5895	USA
5896	Canada
5897	West Germany
5898	USA
5899	UK
5900	USA
5901	USA
5902	USA
5903	USA
5906	France
5907	USA
5909	Japan
5910	France
5911	UK
5912	Poland
5913	Sweden
5914	USA
5915	USA
5916	USA
5917	USA
5918	Canada
5919	USA
5921	Australia
5922	Italy
5923	USA
5924	USA
5925	USA
5926	USA
5927	USA
5928	USA
5929	France
5930	UK
5931	UK
5932	USA
5933	USA
5935	Canada
5936	USA
5937	France
5938	USA
5939	Turkey
5940	USA
5941	USA
5942	USA
5943	USA
5944	USA
5945	USA
5946	Spain
5947	Germany
5948	USA
5949	Spain
5950	USA
5951	UK
5952	USA
5953	China
5954	USA
5955	USA
5956	USA
5957	USA
5958	USA
5959	USA
5960	USA
5961	USA
5962	Germany
5963	USA
5964	UK
5965	UK
5966	USA
5968	USA
5969	USA
5970	USA
5971	Japan
5972	UK
5973	USA
5974	USA
5975	Italy
5976	USA
5977	USA
5978	UK
5979	USA
5980	USA
5981	UK
5982	France
5983	USA
5984	France
5985	India
5986	USA
5987	UK
5988	USA
5989	USA
5990	USA
5991	USA
5992	USA
5993	Hungary
5994	UK
5995	France
5996	USA
5997	USA
5998	UK
5999	Canada
6000	Italy
6001	USA
6002	France
6003	USA
6004	France
6005	USA
6006	USA
6007	USA
6008	Belgium
6009	Japan
6010	USA
6011	USA
6012	USA
6013	USA
6014	USA
6015	China
6016	Brazil
6017	France
6018	Denmark
6019	Italy
6020	USA
6021	West Germany
6022	USA
6023	France
6024	USA
6025	USA
6026	Germany
6027	USA
6029	USA
6030	USA
6031	USA
6032	France
6033	USA
6035	France
6036	USA
6037	USA
6038	USA
6039	USA
6040	USA
6041	France
6042	Austria
6043	Austria
6044	USA
6045	USA
6047	USA
6048	USA
6049	UK
6050	USA
6051	Jamaica
6052	USA
6053	USA
6054	USA
6055	USA
6056	Canada
6057	USA
6058	USA
6059	USA
6060	UK
6061	Italy
6062	UK
6063	USA
6064	USA
6065	UK
6066	UK
6067	UK
6068	USA
6070	Japan
6072	Italy
6073	Italy
6074	USA
6075	Sweden
6076	UK
6077	UK
6078	USA
6079	USA
6080	USA
6081	France
6082	Canada
6083	USA
6084	USA
6086	USA
6087	Canada
6088	USA
6089	Sweden
6090	USA
6091	Spain
6092	USA
6093	USA
6094	USA
6095	Hong Kong
6096	USA
6097	Italy
6099	USA
6100	USA
6101	USA
6102	UK
6103	USA
6104	UK
6105	USA
6106	USA
6107	Italy
6108	France
6109	USA
6110	USA
6111	Canada
6112	USA
6113	France
6114	USA
6115	USA
6116	USA
6117	UK
6118	Poland
6119	France
6120	USA
6121	West Germany
6122	USA
6123	France
6124	USA
6125	UK
6126	West Germany
6127	USA
6128	France
6129	USA
6130	UK
6131	USA
6132	Italy
6133	West Germany
6134	Australia
6135	USA
6137	UK
6138	USA
6139	UK
6140	Italy
6141	USA
6142	USA
6143	UK
6144	Italy
6145	USA
6146	USA
6147	West Germany
6148	USA
6149	UK
6150	USA
6151	Turkey
6152	Italy
6153	USA
6154	USA
6155	USA
6156	USA
6157	USA
6158	USA
6159	USA
6160	South Africa
6161	South Korea
6162	USA
6163	France
6164	USA
6166	USA
6167	USA
6168	USA
6169	USA
6170	USA
6172	UK
6173	Ireland
6174	USA
6175	USA
6176	USA
6177	USA
6178	USA
6179	UK
6180	USA
6181	USA
6182	USA
6183	USA
6184	UK
6185	USA
6186	USA
6187	USA
6188	USA
6190	UK
6191	UK
6192	Denmark
6193	USA
6194	Australia
6195	USA
6196	USA
6197	Canada
6198	USA
6199	USA
6200	UK
6201	UK
6202	Israel
6203	USA
6204	USA
6205	USA
6206	USA
6207	USA
6208	USA
6209	USA
6210	South Korea
6211	USA
6212	USA
6213	USA
6214	France
6215	USA
6216	Germany
6217	UK
6218	UK
6219	USA
6220	USA
6221	Spain
6222	Germany
6223	USA
6224	Iran
6225	USA
6226	West Germany
6228	USA
6229	USA
6230	USA
6231	USA
6232	UK
6233	USA
6234	USA
6235	Germany
6236	USA
6237	USA
6238	Australia
6239	USA
6240	USA
6241	France
6242	Japan
6243	Japan
6244	UK
6245	USA
6246	USA
6247	UK
6248	Mexico
6249	USA
6250	USA
6251	USA
6252	USA
6254	USA
6255	USA
6256	Italy
6257	Sweden
6258	France
6259	USA
6260	Canada
6261	USA
6262	South Korea
6263	USA
6264	UK
6265	USA
6266	USA
6267	USA
6268	France
6269	USA
6270	USA
6271	France
6272	USA
6273	USA
6274	USA
6275	USA
6276	USA
6277	USA
6278	France
6279	France
6280	USA
6281	USA
6282	France
6283	Japan
6284	USA
6285	USA
6286	Finland
6287	USA
6288	USA
6289	USA
6290	USA
6291	Sweden
6292	Canada
6293	USA
6294	USA
6295	USA
6296	USA
6297	USA
6298	USA
6299	France
6300	Denmark
6301	UK
6302	USA
6303	USA
6304	Canada
6305	UK
6306	USA
6307	USA
6308	USA
6309	USA
6310	USA
6311	USA
6312	UK
6313	USA
6314	USA
6315	USA
6316	USA
6317	France
6318	USA
6319	France
6320	USA
6321	USA
6322	USA
6323	USA
6324	USA
6325	USA
6326	USA
6327	USA
6328	Russia
6329	USA
6330	USA
6331	USA
6332	USA
6333	Canada
6334	USA
6335	Spain
6336	Iran
6337	Canada
6338	USA
6339	France
6340	USA
6341	USA
6342	USA
6343	USA
6344	Iceland
6345	USA
6346	UK
6347	USA
6348	USA
6349	USA
6350	Japan
6351	USA
6352	USA
6353	USA
6354	USA
6355	USA
6356	USA
6357	USA
6358	USA
6365	USA
6366	Canada
6367	USA
6368	Germany
6369	USA
6370	France
6371	Japan
6373	USA
6374	USA
6375	USA
6376	Italy
6377	Australia
6378	USA
6379	USA
6380	USA
6382	China
6383	USA
6384	Germany
6385	New Zealand
6386	USA
6387	Hong Kong
6388	UK
6390	USA
6391	USA
6392	USA
6394	USA
6395	USA
6396	USA
6397	France
6398	USA
6400	France
6401	USA
6402	Australia
6403	USA
6404	Italy
6405	UK
6406	Italy
6407	USA
6408	South Africa
6409	USA
6410	USA
6411	USA
6412	USA
6413	USA
6414	USA
6415	Italy
6416	USA
6417	USA
6419	UK
6421	USA
6422	USA
6423	USA
6424	USA
6425	USA
6426	USA
6427	UK
6428	USA
6429	USA
6430	UK
6431	USA
6432	USA
6433	Soviet Union
6434	USA
6435	USA
6436	USA
6437	USA
6438	UK
6439	USA
6440	USA
6441	UK
6442	Spain
6443	USA
6445	USA
6446	USA
6447	USA
6448	USA
6449	USA
6450	USA
6451	USA
6452	USA
6453	UK
6454	USA
6455	USA
6456	France
6457	UK
6458	UK
6459	USA
6460	France
6461	USA
6462	USA
6463	USA
6464	USA
6465	UK
6466	UK
6467	France
6468	USA
6469	USA
6470	USA
6471	UK
6472	USA
6473	UK
6474	Italy
6475	USA
6476	USA
6477	USA
6478	USA
6479	USA
6480	USA
6481	USA
6482	USA
6483	USA
6484	USA
6485	USA
6486	Australia
6487	UK
6488	France
6489	USA
6490	USA
6491	USA
6492	Russia
6493	USA
6494	USA
6495	USA
6496	Spain
6497	France
6498	UK
6499	USA
6500	UK
6502	UK
6503	USA
6504	Italy
6505	USA
6506	Hong Kong
6507	USA
6508	UK
6509	West Germany
6510	USA
6511	USA
6512	UK
6513	USA
6514	USA
6515	USA
6516	USA
6517	Australia
6518	USA
6519	USA
6520	
6521	USA
6522	USA
6523	USA
6524	Greece
6525	USA
6526	Japan
6527	USA
6528	USA
6529	Australia
6530	France
6531	France
6532	USA
6533	USA
6534	USA
6535	USA
6536	USA
6537	USA
6538	France
6539	USA
6540	Brazil
6541	USA
6542	Russia
6543	Israel
6544	France
6545	UK
6546	Spain
6547	USA
6548	USA
6549	USA
6550	France
6551	USA
6552	UK
6553	Italy
6554	Australia
6555	France
6556	Japan
6557	USA
6558	USA
6559	USA
6560	USA
6561	UK
6562	USA
6563	USA
6564	USA
6565	USA
6566	USA
6567	UK
6568	USA
6569	UK
6570	Mexico
6571	Spain
6572	USA
6573	USA
6574	USA
6575	USA
6576	UK
6577	USA
6578	USA
6579	USA
6580	Brazil
6581	UK
6582	USA
6583	Australia
6584	USA
6585	USA
6586	USA
6587	USA
6588	France
6589	USA
6590	USA
6591	UK
6592	USA
6593	USA
6595	USA
6596	France
6597	Japan
6598	USA
6599	Italy
6600	USA
6601	USA
6602	USA
6603	France
6604	Italy
6605	USA
6607	USA
6608	USA
6609	Italy
6610	USA
6611	Italy
6612	Canada
6613	USA
6614	USA
6615	Canada
6616	USA
6617	USA
6618	Hong Kong
6619	USA
6620	USA
6622	France
6623	USA
6624	USA
6625	USA
6626	USA
6627	USA
6628	USA
6629	Australia
6630	USA
6631	USA
6633	Netherlands
6634	Spain
6635	UK
6636	USA
6637	USA
6638	USA
6639	USA
6641	France
6642	USA
6643	Japan
6644	France
6645	USA
6646	USA
6647	USA
6648	South Korea
6649	UK
6650	UK
6651	USA
6652	USA
6653	UK
6654	Japan
6655	Japan
6656	USA
6657	USA
6658	USA
6659	USA
6660	UK
6661	USA
6662	USA
6663	UK
6664	USA
6665	USA
6666	France
6667	USA
6668	China
6669	Japan
6670	USA
6671	UK
6672	Switzerland
6673	Spain
6674	India
6675	France
6676	USA
6678	USA
6679	USA
6680	USA
6681	UK
6682	UK
6683	USA
6684	Italy
6685	USA
6686	Hong Kong
6687	USA
6688	Czech Republic
6689	USA
6690	Spain
6691	USA
6692	USA
6693	Switzerland
6694	Argentina
6695	USA
6696	Canada
6697	USA
6698	USA
6699	UK
6700	Spain
6701	USA
6702	USA
6703	USA
6704	USA
6705	USA
6706	France
6707	USA
6708	USA
6709	USA
6710	USA
6711	USA
6712	USA
6713	Japan
6714	Hong Kong
6715	USA
6716	USA
6717	Germany
6718	USA
6719	USA
6720	USA
6721	Hong Kong
6722	Hong Kong
6723	Hong Kong
6724	USA
6725	USA
6726	Sweden
6727	USA
6728	USA
6729	UK
6730	USA
6731	USA
6732	USA
6733	France
6734	France
6735	France
6736	USA
6737	USA
6738	Italy
6739	USA
6740	USA
6741	USA
6742	USA
6743	USA
6744	USA
6745	Australia
6746	USA
6747	USA
6748	Canada
6749	USA
6750	USA
6751	USA
6752	USA
6753	USA
6754	UK
6755	USA
6756	USA
6757	France
6759	UK
6760	France
6761	USA
6762	Israel
6763	USA
6764	USA
6765	USA
6766	USA
6768	Germany
6769	Canada
6770	Spain
6771	USA
6772	France
6773	France
6774	Canada
6775	USA
6776	India
6777	USA
6778	Switzerland
6779	USA
6780	UK
6781	East Germany
6782	Finland
6783	France
6784	UK
6785	USA
6786	Brazil
6787	USA
6788	USA
6789	France
6790	Czech Republic
6791	Denmark
6792	Russia
6793	USA
6794	USA
6795	USA
6796	USA
6797	USA
6798	UK
6799	USA
6800	USA
6801	Spain
6802	USA
6803	USA
6804	USA
6805	Canada
6806	Hong Kong
6807	UK
6808	UK
6809	USA
6810	USA
6811	USA
6812	USA
6813	USA
6814	USA
6815	USA
6816	USA
6817	USA
6818	Soviet Union
6819	UK
6820	Canada
6821	USA
6822	USA
6823	France
6824	France
6825	USA
6826	USA
6827	USA
6828	France
6829	USA
6830	USA
6831	USA
6832	USA
6833	USA
6834	USA
6835	Italy
6836	USA
6837	USA
6839	Canada
6840	USA
6841	USA
6842	USA
6843	USA
6844	UK
6845	USA
6846	USA
6847	USA
6848	USA
6849	UK
6850	USA
6851	USA
6852	USA
6853	USA
6854	UK
6855	France
6856	USA
6857	Japan
6858	Poland
6859	USA
6860	USA
6861	USA
6862	USA
6863	USA
6864	UK
6865	USA
6866	UK
6867	USA
6868	USA
6869	Brazil
6870	USA
6871	USA
6872	Germany
6873	USA
6874	USA
6875	USA
6876	France
6877	USA
6879	USA
6880	USA
6881	USA
6882	USA
6883	UK
6884	Ireland
6885	Australia
6886	USA
6887	USA
6888	USA
6889	USA
6890	USA
6891	USA
6892	USA
6893	USA
6894	USA
6895	USA
6896	France
6897	USA
6898	USA
6899	USA
6900	USA
6901	USA
6902	Canada
6903	USA
6905	USA
6906	USA
6907	USA
6908	China
6909	Hong Kong
6910	USA
6911	USA
6912	USA
6913	UK
6914	UK
6915	UK
6916	USA
6917	USA
6918	India
6919	USA
6920	France
6921	Poland
6923	USA
6924	USA
6925	USA
6926	USA
6927	USA
6928	USA
6929	USA
6930	USA
6931	USA
6932	USA
6934	Australia
6935	Ireland
6936	USA
6937	USA
6938	USA
6939	Germany
6940	France
6942	UK
6944	USA
6945	USA
6946	Germany
6947	USA
6948	USA
6949	USA
6950	USA
6951	USA
6952	USA
6953	USA
6954	Canada
6955	Canada
6956	Taiwan
6957	USA
6958	USA
6959	USA
6960	Italy
6961	UK
6962	USA
6963	Australia
6964	UK
6965	USA
6966	USA
6967	UK
6968	UK
6969	France
6970	USA
6971	Denmark
6972	USA
6973	USA
6974	USA
6975	USA
6976	USA
6977	USA
6978	Canada
6979	USA
6980	USA
6981	Denmark
6982	France
6983	UK
6984	UK
6985	France
6986	USA
6987	Germany
6988	USA
6989	USA
6990	USA
6991	UK
6992	USA
6993	USA
6994	USA
6995	USA
6996	France
6997	France
6998	USA
6999	USA
7000	USA
7001	USA
7002	USA
7003	France
7004	USA
7005	USA
7006	Germany
7007	USA
7008	Italy
7009	USA
7010	France
7011	USA
7012	USA
7013	USA
7014	USA
7015	USA
7016	USA
7017	USA
7018	USA
7019	USA
7020	USA
7021	USA
7022	Japan
7023	Taiwan
7024	Italy
7025	USA
7026	USA
7027	USA
7028	USA
7029	Canada
7030	USA
7031	USA
7032	USA
7033	USA
7034	Sweden
7035	USA
7036	USA
7037	Spain
7038	USA
7039	USA
7040	USA
7041	USA
7042	France
7043	France
7044	USA
7045	UK
7046	USA
7047	USA
7048	USA
7049	USA
7050	USA
7051	France
7052	USA
7053	USA
7054	USA
7055	USA
7056	USA
7057	Italy
7058	USA
7059	USA
7060	USA
7061	USA
7062	USA
7063	West Germany
7064	France
7065	USA
7066	China
7067	Italy
7068	France
7069	UK
7070	USA
7071	USA
7072	USA
7073	UK
7074	USA
7075	USA
7076	USA
7077	USA
7078	USA
7079	USA
7080	USA
7081	USA
7082	USA
7083	USA
7084	USA
7085	USA
7086	UK
7087	UK
7088	Brazil
7089	Italy
7090	Hong Kong
7091	USA
7092	USA
7093	USA
7094	USA
7095	USA
7096	Germany
7097	France
7099	Japan
7100	USA
7101	USA
7102	USA
7103	USA
7104	USA
7105	USA
7106	Ivory Coast
7107	USA
7108	Hong Kong
7109	France
7110	Japan
7111	UK
7112	USA
7113	Mexico
7114	USA
7115	Italy
7116	France
7117	USA
7118	Japan
7119	USA
7120	USA
7121	USA
7122	France
7123	Canada
7124	UK
7125	USA
7126	USA
7127	UK
7128	UK
7129	UK
7130	USA
7131	USA
7132	USA
7133	USA
7134	Denmark
7135	France
7136	France
7137	USA
7138	Argentina
7139	Ireland
7141	USA
7142	USA
7143	USA
7144	Germany
7146	USA
7147	USA
7148	USA
7149	USA
7150	USA
7151	UK
7152	Canada
7153	USA
7154	USA
7155	UK
7156	USA
7157	USA
7158	USA
7159	UK
7160	USA
7161	USA
7162	USA
7163	USA
7164	Australia
7165	Germany
7166	USA
7167	Australia
7168	France
7169	USA
7170	USA
7171	UK
7172	Turkey
7173	USA
7174	USA
7175	USA
7176	Iran
7177	Afghanistan
7178	USA
7179	USA
7180	USA
7181	USA
7182	USA
7183	UK
7184	USA
7185	USA
7186	Germany
7187	USA
7188	USA
7189	USA
7190	UK
7191	UK
7192	USA
7193	USA
7194	USA
7195	USA
7196	USA
7197	USA
7198	USA
7199	USA
7200	USA
7201	France
7202	Spain
7203	USA
7204	USA
7205	USA
7206	France
7207	USA
7208	Canada
7209	France
7210	USA
7211	USA
7212	USA
7213	USA
7214	USA
7215	USA
7216	USA
7217	USA
7218	USA
7219	USA
7220	USA
7221	USA
7222	USA
7223	USA
7224	USA
7225	USA
7226	Germany
7227	USA
7228	USA
7229	USA
7230	USA
7231	USA
7232	UK
7234	Italy
7235	Japan
7236	USA
7237	USA
7238	Poland
7239	USA
7240	UK
7241	Poland
7242	USA
7243	USA
7244	USA
7245	Sweden
7247	UK
7248	Thailand
7249	USA
7250	USA
7251	USA
7252	USA
7253	USA
7254	USA
7255	USA
7256	UK
7257	USA
7258	USA
7259	USA
7260	USA
7261	USA
7262	USA
7263	USA
7264	France
7265	France
7266	USA
7267	USA
7269	USA
7270	USA
7271	USA
7272	USA
7273	USA
7274	USA
7275	USA
7276	USA
7277	USA
7278	USA
7279	UK
7280	USA
7281	USA
7282	USA
7283	USA
7284	USA
7285	USA
7286	Italy
7288	USA
7289	USA
7290	USA
7291	USA
7292	USA
7293	USA
7294	USA
7295	France
7297	Norway
7298	France
7299	France
7300	USA
7301	France
7302	USA
7303	USA
7304	Italy
7305	USA
7306	Mexico
7307	Spain
7308	USA
7309	USA
7310	USA
7311	UK
7312	USA
7313	USA
7314	USA
7315	USA
7316	USA
7317	USA
7318	USA
7319	USA
7320	USA
7321	USA
7322	Israel
7323	Germany
7324	USA
7325	USA
7326	UK
7327	Sweden
7328	Sweden
7329	USA
7330	USA
7331	West Germany
7332	USA
7333	France
7334	USA
7335	USA
7336	Italy
7337	USA
7338	UK
7339	UK
7340	USA
7341	USA
7342	USA
7343	UK
7344	UK
7345	USA
7346	USA
7347	USA
7348	USA
